"Step","zerofl-a1.0-s0.9-cifar_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.9-cifar_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.9-cifar_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity__MAX","zerofl-a1.0-s0.9-cifar_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.9-cifar_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.9-cifar_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity__MAX","zerofl-a1.0-s0.9-cifar10_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.9-cifar10_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.9-cifar10_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity__MAX","resnet18-cifar_lda1000.0-FedAvg-e1-lr0.5 - sparsity","resnet18-cifar_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","resnet18-cifar_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX","resnet18-cifar_lda1.0-FedAvg-e1-lr0.5 - sparsity","resnet18-cifar_lda1.0-FedAvg-e1-lr0.5 - sparsity__MIN","resnet18-cifar_lda1.0-FedAvg-e1-lr0.5 - sparsity__MAX","resnet18-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity","resnet18-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity__MIN","resnet18-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity__MAX","power_swat-a1.25-s0.9-cifar10_lda1000.0-FedAvg-e1-lr0.5 - sparsity","power_swat-a1.25-s0.9-cifar10_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","power_swat-a1.25-s0.9-cifar10_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX","power_swat-a1.25-s0.9-cifar10_lda1.0-FedAvg-e1-lr0.5 - sparsity","power_swat-a1.25-s0.9-cifar10_lda1.0-FedAvg-e1-lr0.5 - sparsity__MIN","power_swat-a1.25-s0.9-cifar10_lda1.0-FedAvg-e1-lr0.5 - sparsity__MAX","power_swat-a1.25-s0.9-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity","power_swat-a1.25-s0.9-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity__MIN","power_swat-a1.25-s0.9-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.9-cifar_lda1000.0-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.9-cifar_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.9-cifar_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.9-cifar_lda1.0-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.9-cifar_lda1.0-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.9-cifar_lda1.0-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.9-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.9-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.9-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity__MAX"
"368","80.90000000000002","80.90000000000002","80.90000000000002","79.09999999999998","79.09999999999998","79.09999999999998","82.19300000000001","82.19300000000001","82.19300000000001","0","0","0","0","0","0","0","0","0","89.67899999999999","89.67899999999999","89.67899999999999","89.66600000000001","89.66600000000001","89.66600000000001","89.69100000000002","89.69100000000002","89.69100000000002","86.9","86.9","86.9","86.5","86.5","86.5","83.01800000000001","83.01800000000001","83.01800000000001"
"369","81.09999999999998","81.09999999999998","81.09999999999998","79.09999999999998","79.09999999999998","79.09999999999998","81.891","81.891","81.891","0","0","0","0","0","0","0","0","0","89.68","89.68","89.68","89.66699999999999","89.66699999999999","89.66699999999999","89.69100000000002","89.69100000000002","89.69100000000002","86.8","86.8","86.8","86.6","86.6","86.6","82.91199999999999","82.91199999999999","82.91199999999999"
"370","81","81","81","78.90000000000002","78.90000000000002","78.90000000000002","82.18","82.18","82.18","0","0","0","0","0","0","0","0","0","89.68","89.68","89.68","89.66699999999999","89.66699999999999","89.66699999999999","89.69199999999998","89.69199999999998","89.69199999999998","86.8","86.8","86.8","86.5","86.5","86.5","83.17300000000002","83.17300000000002","83.17300000000002"
"371","80.90000000000002","80.90000000000002","80.90000000000002","79.2","79.2","79.2","81.92899999999999","81.92899999999999","81.92899999999999","0","0","0","0","0","0","0","0","0","89.68100000000001","89.68100000000001","89.68100000000001","89.66800000000002","89.66800000000002","89.66800000000002","89.69199999999998","89.69199999999998","89.69199999999998","87.1","87.1","87.1","86.6","86.6","86.6","82.97399999999999","82.97399999999999","82.97399999999999"
"372","81","81","81","79","79","79","81.889","81.889","81.889","0","0","0","0","0","0","0","0","0","89.68100000000001","89.68100000000001","89.68100000000001","89.66899999999998","89.66899999999998","89.66899999999998","89.69300000000001","89.69300000000001","89.69300000000001","87","87","87","86.7","86.7","86.7","83.415","83.415","83.415"
"373","80.90000000000002","80.90000000000002","80.90000000000002","79.09999999999998","79.09999999999998","79.09999999999998","82.01399999999998","82.01399999999998","82.01399999999998","0","0","0","0","0","0","0","0","0","89.68199999999999","89.68199999999999","89.68199999999999","89.66899999999998","89.66899999999998","89.66899999999998","89.69300000000001","89.69300000000001","89.69300000000001","86.8","86.8","86.8","86.6","86.6","86.6","83.43800000000002","83.43800000000002","83.43800000000002"
"374","80.90000000000002","80.90000000000002","80.90000000000002","79","79","79","82.035","82.035","82.035","0","0","0","0","0","0","0","0","0","89.68199999999999","89.68199999999999","89.68199999999999","89.67","89.67","89.67","89.69399999999999","89.69399999999999","89.69399999999999","87","87","87","86.5","86.5","86.5","83.28800000000001","83.28800000000001","83.28800000000001"
"375","80.90000000000002","80.90000000000002","80.90000000000002","79","79","79","81.93600000000002","81.93600000000002","81.93600000000002","0","0","0","0","0","0","0","0","0","89.68199999999999","89.68199999999999","89.68199999999999","89.67","89.67","89.67","89.69399999999999","89.69399999999999","89.69399999999999","87.1","87.1","87.1","86.5","86.5","86.5","83.28199999999998","83.28199999999998","83.28199999999998"
"376","81","81","81","79.40000000000002","79.40000000000002","79.40000000000002","82.08399999999999","82.08399999999999","82.08399999999999","0","0","0","0","0","0","0","0","0","89.68300000000002","89.68300000000002","89.68300000000002","89.67","89.67","89.67","89.69399999999999","89.69399999999999","89.69399999999999","87","87","87","86.6","86.6","86.6","83.395","83.395","83.395"
"377","81.09999999999998","81.09999999999998","81.09999999999998","79.40000000000002","79.40000000000002","79.40000000000002","81.985","81.985","81.985","0","0","0","0","0","0","0","0","0","89.68300000000002","89.68300000000002","89.68300000000002","89.67100000000002","89.67100000000002","89.67100000000002","89.695","89.695","89.695","87","87","87","86.7","86.7","86.7","83.58100000000002","83.58100000000002","83.58100000000002"
"378","81.2","81.2","81.2","79.3","79.3","79.3","82.00399999999999","82.00399999999999","82.00399999999999","0","0","0","0","0","0","0","0","0","89.68399999999998","89.68399999999998","89.68399999999998","89.67199999999998","89.67199999999998","89.67199999999998","89.69600000000001","89.69600000000001","89.69600000000001","86.9","86.9","86.9","86.7","86.7","86.7","83.12600000000002","83.12600000000002","83.12600000000002"
"379","81.09999999999998","81.09999999999998","81.09999999999998","79","79","79","82.27699999999999","82.27699999999999","82.27699999999999","0","0","0","0","0","0","0","0","0","89.68600000000002","89.68600000000002","89.68600000000002","89.67199999999998","89.67199999999998","89.67199999999998","89.69600000000001","89.69600000000001","89.69600000000001","87","87","87","86.6","86.6","86.6","83.25300000000001","83.25300000000001","83.25300000000001"
"380","81","81","81","79.09999999999998","79.09999999999998","79.09999999999998","82.02199999999999","82.02199999999999","82.02199999999999","0","0","0","0","0","0","0","0","0","89.68600000000002","89.68600000000002","89.68600000000002","89.67199999999998","89.67199999999998","89.67199999999998","89.69699999999999","89.69699999999999","89.69699999999999","86.9","86.9","86.9","86.6","86.6","86.6","83.10100000000001","83.10100000000001","83.10100000000001"
"381","80.8","80.8","80.8","79","79","79","81.99899999999998","81.99899999999998","81.99899999999998","0","0","0","0","0","0","0","0","0","89.68699999999998","89.68699999999998","89.68699999999998","89.67199999999998","89.67199999999998","89.67199999999998","89.69699999999999","89.69699999999999","89.69699999999999","87","87","87","86.7","86.7","86.7","83.01199999999999","83.01199999999999","83.01199999999999"
"382","81","81","81","79.3","79.3","79.3","82.00100000000002","82.00100000000002","82.00100000000002","0","0","0","0","0","0","0","0","0","89.68699999999998","89.68699999999998","89.68699999999998","89.67300000000002","89.67300000000002","89.67300000000002","89.69800000000001","89.69800000000001","89.69800000000001","87.1","87.1","87.1","86.8","86.8","86.8","83.26100000000001","83.26100000000001","83.26100000000001"
"383","81","81","81","79.09999999999998","79.09999999999998","79.09999999999998","82.01699999999998","82.01699999999998","82.01699999999998","0","0","0","0","0","0","0","0","0","89.68800000000002","89.68800000000002","89.68800000000002","89.674","89.674","89.674","89.69800000000001","89.69800000000001","89.69800000000001","87","87","87","86.7","86.7","86.7","83.17699999999999","83.17699999999999","83.17699999999999"
"384","81","81","81","78.90000000000002","78.90000000000002","78.90000000000002","82.015","82.015","82.015","0","0","0","0","0","0","0","0","0","89.68800000000002","89.68800000000002","89.68800000000002","89.674","89.674","89.674","89.69800000000001","89.69800000000001","89.69800000000001","87","87","87","86.6","86.6","86.6","83.22199999999998","83.22199999999998","83.22199999999998"
"385","81.09999999999998","81.09999999999998","81.09999999999998","79.09999999999998","79.09999999999998","79.09999999999998","81.85300000000001","81.85300000000001","81.85300000000001","0","0","0","0","0","0","0","0","0","89.68899999999998","89.68899999999998","89.68899999999998","89.675","89.675","89.675","89.69899999999998","89.69899999999998","89.69899999999998","86.9","86.9","86.9","86.6","86.6","86.6","83.54800000000002","83.54800000000002","83.54800000000002"
"386","81.09999999999998","81.09999999999998","81.09999999999998","79.09999999999998","79.09999999999998","79.09999999999998","82.08100000000002","82.08100000000002","82.08100000000002","0","0","0","0","0","0","0","0","0","89.69","89.69","89.69","89.675","89.675","89.675","89.69899999999998","89.69899999999998","89.69899999999998","86.9","86.9","86.9","86.8","86.8","86.8","83.45600000000002","83.45600000000002","83.45600000000002"
"387","81.09999999999998","81.09999999999998","81.09999999999998","79.09999999999998","79.09999999999998","79.09999999999998","81.87300000000002","81.87300000000002","81.87300000000002","0","0","0","0","0","0","0","0","0","89.69","89.69","89.69","89.675","89.675","89.675","89.69899999999998","89.69899999999998","89.69899999999998","87","87","87","86.6","86.6","86.6","83.29","83.29","83.29"
"388","81","81","81","78.90000000000002","78.90000000000002","78.90000000000002","82.07199999999999","82.07199999999999","82.07199999999999","0","0","0","0","0","0","0","0","0","89.69","89.69","89.69","89.67600000000002","89.67600000000002","89.67600000000002","89.7","89.7","89.7","87","87","87","86.6","86.6","86.6","83.55199999999999","83.55199999999999","83.55199999999999"
"389","81","81","81","79","79","79","82.03699999999999","82.03699999999999","82.03699999999999","0","0","0","0","0","0","0","0","0","89.69100000000002","89.69100000000002","89.69100000000002","89.67600000000002","89.67600000000002","89.67600000000002","89.7","89.7","89.7","87","87","87","86.7","86.7","86.7","83.23","83.23","83.23"
"390","80.90000000000002","80.90000000000002","80.90000000000002","79","79","79","82.03600000000002","82.03600000000002","82.03600000000002","0","0","0","0","0","0","0","0","0","89.69199999999998","89.69199999999998","89.69199999999998","89.67600000000002","89.67600000000002","89.67600000000002","89.701","89.701","89.701","87.1","87.1","87.1","86.7","86.7","86.7","83.60199999999999","83.60199999999999","83.60199999999999"
"391","80.90000000000002","80.90000000000002","80.90000000000002","79","79","79","81.97699999999999","81.97699999999999","81.97699999999999","0","0","0","0","0","0","0","0","0","89.69300000000001","89.69300000000001","89.69300000000001","89.67699999999999","89.67699999999999","89.67699999999999","89.701","89.701","89.701","86.8","86.8","86.8","86.6","86.6","86.6","83.16300000000001","83.16300000000001","83.16300000000001"
"392","81.09999999999998","81.09999999999998","81.09999999999998","79","79","79","82.00300000000001","82.00300000000001","82.00300000000001","0","0","0","0","0","0","0","0","0","89.69300000000001","89.69300000000001","89.69300000000001","89.67800000000001","89.67800000000001","89.67800000000001","89.701","89.701","89.701","87.1","87.1","87.1","86.6","86.6","86.6","83.55800000000002","83.55800000000002","83.55800000000002"
"393","81.09999999999998","81.09999999999998","81.09999999999998","78.90000000000002","78.90000000000002","78.90000000000002","82.09","82.09","82.09","0","0","0","0","0","0","0","0","0","89.69399999999999","89.69399999999999","89.69399999999999","89.67800000000001","89.67800000000001","89.67800000000001","89.70199999999998","89.70199999999998","89.70199999999998","86.9","86.9","86.9","86.7","86.7","86.7","83.31","83.31","83.31"
"394","81","81","81","79","79","79","82.03100000000002","82.03100000000002","82.03100000000002","0","0","0","0","0","0","0","0","0","89.69699999999999","89.69699999999999","89.69699999999999","89.67800000000001","89.67800000000001","89.67800000000001","89.70300000000002","89.70300000000002","89.70300000000002","86.8","86.8","86.8","86.7","86.7","86.7","83.41100000000002","83.41100000000002","83.41100000000002"
"395","81.2","81.2","81.2","79.09999999999998","79.09999999999998","79.09999999999998","81.859","81.859","81.859","0","0","0","0","0","0","0","0","0","89.69699999999999","89.69699999999999","89.69699999999999","89.67899999999999","89.67899999999999","89.67899999999999","89.70300000000002","89.70300000000002","89.70300000000002","87.1","87.1","87.1","86.4","86.4","86.4","83.78699999999999","83.78699999999999","83.78699999999999"
"396","81.09999999999998","81.09999999999998","81.09999999999998","79.40000000000002","79.40000000000002","79.40000000000002","81.824","81.824","81.824","0","0","0","0","0","0","0","0","0","89.69699999999999","89.69699999999999","89.69699999999999","89.67899999999999","89.67899999999999","89.67899999999999","89.70300000000002","89.70300000000002","89.70300000000002","87","87","87","86.7","86.7","86.7","83.56300000000002","83.56300000000002","83.56300000000002"
"397","81","81","81","79.3","79.3","79.3","81.88","81.88","81.88","0","0","0","0","0","0","0","0","0","89.69800000000001","89.69800000000001","89.69800000000001","89.67899999999999","89.67899999999999","89.67899999999999","89.70399999999998","89.70399999999998","89.70399999999998","86.9","86.9","86.9","86.9","86.9","86.9","83.43300000000002","83.43300000000002","83.43300000000002"
"398","81.2","81.2","81.2","79.09999999999998","79.09999999999998","79.09999999999998","81.96100000000001","81.96100000000001","81.96100000000001","0","0","0","0","0","0","0","0","0","89.7","89.7","89.7","89.68","89.68","89.68","89.70399999999998","89.70399999999998","89.70399999999998","87.1","87.1","87.1","86.7","86.7","86.7","83.58100000000002","83.58100000000002","83.58100000000002"
"399","81","81","81","79.09999999999998","79.09999999999998","79.09999999999998","81.945","81.945","81.945","0","0","0","0","0","0","0","0","0","89.69899999999998","89.69899999999998","89.69899999999998","89.68","89.68","89.68","89.70399999999998","89.70399999999998","89.70399999999998","86.8","86.8","86.8","86.7","86.7","86.7","83.50899999999999","83.50899999999999","83.50899999999999"
"400","81.09999999999998","81.09999999999998","81.09999999999998","79.2","79.2","79.2","81.94399999999999","81.94399999999999","81.94399999999999","0","0","0","0","0","0","0","0","0","89.7","89.7","89.7","89.68","89.68","89.68","89.705","89.705","89.705","87","87","87","86.7","86.7","86.7","83.425","83.425","83.425"
"401","81.09999999999998","81.09999999999998","81.09999999999998","79.2","79.2","79.2","82.05","82.05","82.05","0","0","0","0","0","0","0","0","0","89.7","89.7","89.7","89.68100000000001","89.68100000000001","89.68100000000001","89.705","89.705","89.705","87.1","87.1","87.1","86.8","86.8","86.8","83.505","83.505","83.505"
"402","81.2","81.2","81.2","79.2","79.2","79.2","81.76199999999999","81.76199999999999","81.76199999999999","0","0","0","0","0","0","0","0","0","89.70199999999998","89.70199999999998","89.70199999999998","89.68100000000001","89.68100000000001","89.68100000000001","89.705","89.705","89.705","87.3","87.3","87.3","86.7","86.7","86.7","83.49699999999999","83.49699999999999","83.49699999999999"
"403","81.09999999999998","81.09999999999998","81.09999999999998","79.2","79.2","79.2","81.769","81.769","81.769","0","0","0","0","0","0","0","0","0","89.70199999999998","89.70199999999998","89.70199999999998","89.68199999999999","89.68199999999999","89.68199999999999","89.70600000000002","89.70600000000002","89.70600000000002","87","87","87","86.7","86.7","86.7","83.77899999999998","83.77899999999998","83.77899999999998"
"404","81","81","81","79","79","79","81.98600000000002","81.98600000000002","81.98600000000002","0","0","0","0","0","0","0","0","0","89.70199999999998","89.70199999999998","89.70199999999998","89.68199999999999","89.68199999999999","89.68199999999999","89.70600000000002","89.70600000000002","89.70600000000002","87.1","87.1","87.1","86.9","86.9","86.9","83.58600000000001","83.58600000000001","83.58600000000001"
"405","81.2","81.2","81.2","79","79","79","81.95199999999998","81.95199999999998","81.95199999999998","0","0","0","0","0","0","0","0","0","89.70300000000002","89.70300000000002","89.70300000000002","89.68300000000002","89.68300000000002","89.68300000000002","89.70600000000002","89.70600000000002","89.70600000000002","87.1","87.1","87.1","86.7","86.7","86.7","83.44","83.44","83.44"
"406","81.2","81.2","81.2","79.09999999999998","79.09999999999998","79.09999999999998","82.065","82.065","82.065","0","0","0","0","0","0","0","0","0","89.70300000000002","89.70300000000002","89.70300000000002","89.68300000000002","89.68300000000002","89.68300000000002","89.70699999999998","89.70699999999998","89.70699999999998","87","87","87","86.6","86.6","86.6","83.73399999999998","83.73399999999998","83.73399999999998"
"407","81.09999999999998","81.09999999999998","81.09999999999998","79.2","79.2","79.2","81.995","81.995","81.995","0","0","0","0","0","0","0","0","0","89.70399999999998","89.70399999999998","89.70399999999998","89.68300000000002","89.68300000000002","89.68300000000002","89.70699999999998","89.70699999999998","89.70699999999998","86.9","86.9","86.9","86.7","86.7","86.7","83.39600000000002","83.39600000000002","83.39600000000002"
"408","81.09999999999998","81.09999999999998","81.09999999999998","79.09999999999998","79.09999999999998","79.09999999999998","81.94300000000001","81.94300000000001","81.94300000000001","0","0","0","0","0","0","0","0","0","89.70399999999998","89.70399999999998","89.70399999999998","89.68399999999998","89.68399999999998","89.68399999999998","89.70800000000001","89.70800000000001","89.70800000000001","87.2","87.2","87.2","86.7","86.7","86.7","83.435","83.435","83.435"
"409","81.09999999999998","81.09999999999998","81.09999999999998","79","79","79","81.909","81.909","81.909","0","0","0","0","0","0","0","0","0","89.70399999999998","89.70399999999998","89.70399999999998","89.68399999999998","89.68399999999998","89.68399999999998","89.70800000000001","89.70800000000001","89.70800000000001","87.2","87.2","87.2","86.7","86.7","86.7","83.54399999999998","83.54399999999998","83.54399999999998"
"410","81","81","81","79.09999999999998","79.09999999999998","79.09999999999998","82.01100000000001","82.01100000000001","82.01100000000001","0","0","0","0","0","0","0","0","0","89.705","89.705","89.705","89.685","89.685","89.685","89.70800000000001","89.70800000000001","89.70800000000001","87","87","87","86.5","86.5","86.5","83.76600000000002","83.76600000000002","83.76600000000002"
"411","81","81","81","79.2","79.2","79.2","81.86300000000001","81.86300000000001","81.86300000000001","0","0","0","0","0","0","0","0","0","89.70600000000002","89.70600000000002","89.70600000000002","89.685","89.685","89.685","89.70899999999999","89.70899999999999","89.70899999999999","87","87","87","86.6","86.6","86.6","83.43100000000001","83.43100000000001","83.43100000000001"
"412","81.2","81.2","81.2","79.5","79.5","79.5","81.819","81.819","81.819","0","0","0","0","0","0","0","0","0","89.70600000000002","89.70600000000002","89.70600000000002","89.685","89.685","89.685","89.70899999999999","89.70899999999999","89.70899999999999","87","87","87","86.9","86.9","86.9","83.77199999999999","83.77199999999999","83.77199999999999"
"413","81.2","81.2","81.2","79.3","79.3","79.3","81.965","81.965","81.965","0","0","0","0","0","0","0","0","0","89.70600000000002","89.70600000000002","89.70600000000002","89.685","89.685","89.685","89.71","89.71","89.71","87.2","87.2","87.2","86.9","86.9","86.9","83.87100000000001","83.87100000000001","83.87100000000001"
"414","81.09999999999998","81.09999999999998","81.09999999999998","78.90000000000002","78.90000000000002","78.90000000000002","81.965","81.965","81.965","0","0","0","0","0","0","0","0","0","89.70699999999998","89.70699999999998","89.70699999999998","89.68600000000002","89.68600000000002","89.68600000000002","89.71","89.71","89.71","87","87","87","87","87","87","83.73300000000002","83.73300000000002","83.73300000000002"
"415","81.2","81.2","81.2","79.2","79.2","79.2","81.655","81.655","81.655","0","0","0","0","0","0","0","0","0","89.70699999999998","89.70699999999998","89.70699999999998","89.68699999999998","89.68699999999998","89.68699999999998","89.71","89.71","89.71","87","87","87","86.8","86.8","86.8","83.98899999999999","83.98899999999999","83.98899999999999"
"416","81.2","81.2","81.2","78.90000000000002","78.90000000000002","78.90000000000002","82.01300000000002","82.01300000000002","82.01300000000002","0","0","0","0","0","0","0","0","0","89.70699999999998","89.70699999999998","89.70699999999998","89.68699999999998","89.68699999999998","89.68699999999998","89.71100000000001","89.71100000000001","89.71100000000001","87","87","87","86.6","86.6","86.6","83.845","83.845","83.845"
"417","81","81","81","79.2","79.2","79.2","82.06100000000002","82.06100000000002","82.06100000000002","0","0","0","0","0","0","0","0","0","89.70800000000001","89.70800000000001","89.70800000000001","89.68699999999998","89.68699999999998","89.68699999999998","89.71100000000001","89.71100000000001","89.71100000000001","87.1","87.1","87.1","86.7","86.7","86.7","83.90800000000002","83.90800000000002","83.90800000000002"
"418","81.09999999999998","81.09999999999998","81.09999999999998","79.2","79.2","79.2","82.03199999999998","82.03199999999998","82.03199999999998","0","0","0","0","0","0","0","0","0","89.70800000000001","89.70800000000001","89.70800000000001","89.68800000000002","89.68800000000002","89.68800000000002","89.71100000000001","89.71100000000001","89.71100000000001","87.2","87.2","87.2","86.8","86.8","86.8","83.66100000000002","83.66100000000002","83.66100000000002"
"419","81","81","81","79.3","79.3","79.3","81.854","81.854","81.854","0","0","0","0","0","0","0","0","0","89.70899999999999","89.70899999999999","89.70899999999999","89.68899999999998","89.68899999999998","89.68899999999998","89.71199999999999","89.71199999999999","89.71199999999999","87.4","87.4","87.4","86.8","86.8","86.8","83.71100000000001","83.71100000000001","83.71100000000001"
"420","81.2","81.2","81.2","79.2","79.2","79.2","82.22100000000002","82.22100000000002","82.22100000000002","0","0","0","0","0","0","0","0","0","89.71","89.71","89.71","89.68899999999998","89.68899999999998","89.68899999999998","89.71199999999999","89.71199999999999","89.71199999999999","86.9","86.9","86.9","86.7","86.7","86.7","83.78300000000002","83.78300000000002","83.78300000000002"
"421","81.40000000000002","81.40000000000002","81.40000000000002","79.3","79.3","79.3","82.18600000000002","82.18600000000002","82.18600000000002","0","0","0","0","0","0","0","0","0","89.71","89.71","89.71","89.69","89.69","89.69","89.71199999999999","89.71199999999999","89.71199999999999","87.1","87.1","87.1","86.7","86.7","86.7","83.80699999999999","83.80699999999999","83.80699999999999"
"422","81.09999999999998","81.09999999999998","81.09999999999998","79.09999999999998","79.09999999999998","79.09999999999998","81.89199999999998","81.89199999999998","81.89199999999998","0","0","0","0","0","0","0","0","0","89.71300000000001","89.71300000000001","89.71300000000001","89.69","89.69","89.69","89.71300000000001","89.71300000000001","89.71300000000001","87.3","87.3","87.3","86.8","86.8","86.8","83.58399999999999","83.58399999999999","83.58399999999999"
"423","81","81","81","79.2","79.2","79.2","81.83499999999998","81.83499999999998","81.83499999999998","0","0","0","0","0","0","0","0","0","89.71300000000001","89.71300000000001","89.71300000000001","89.69100000000002","89.69100000000002","89.69100000000002","89.71300000000001","89.71300000000001","89.71300000000001","87.2","87.2","87.2","86.6","86.6","86.6","84.01399999999998","84.01399999999998","84.01399999999998"
"424","81.09999999999998","81.09999999999998","81.09999999999998","79.09999999999998","79.09999999999998","79.09999999999998","82.05699999999999","82.05699999999999","82.05699999999999","0","0","0","0","0","0","0","0","0","89.71399999999998","89.71399999999998","89.71399999999998","89.69100000000002","89.69100000000002","89.69100000000002","89.71399999999998","89.71399999999998","89.71399999999998","87.2","87.2","87.2","86.8","86.8","86.8","83.77300000000001","83.77300000000001","83.77300000000001"
"425","81.09999999999998","81.09999999999998","81.09999999999998","79.40000000000002","79.40000000000002","79.40000000000002","81.99600000000001","81.99600000000001","81.99600000000001","0","0","0","0","0","0","0","0","0","89.71399999999998","89.71399999999998","89.71399999999998","89.69100000000002","89.69100000000002","89.69100000000002","89.71399999999998","89.71399999999998","89.71399999999998","87.3","87.3","87.3","86.6","86.6","86.6","83.69899999999998","83.69899999999998","83.69899999999998"
"426","81.2","81.2","81.2","79.09999999999998","79.09999999999998","79.09999999999998","81.88300000000001","81.88300000000001","81.88300000000001","0","0","0","0","0","0","0","0","0","89.71399999999998","89.71399999999998","89.71399999999998","89.69199999999998","89.69199999999998","89.69199999999998","89.71399999999998","89.71399999999998","89.71399999999998","87.3","87.3","87.3","86.7","86.7","86.7","83.84800000000001","83.84800000000001","83.84800000000001"
"427","81.2","81.2","81.2","79.2","79.2","79.2","82.23399999999998","82.23399999999998","82.23399999999998","0","0","0","0","0","0","0","0","0","89.71399999999998","89.71399999999998","89.71399999999998","89.69300000000001","89.69300000000001","89.69300000000001","89.715","89.715","89.715","87.1","87.1","87.1","86.8","86.8","86.8","83.90600000000002","83.90600000000002","83.90600000000002"
"428","80.8","80.8","80.8","78.8","78.8","78.8","82.20399999999998","82.20399999999998","82.20399999999998","0","0","0","0","0","0","0","0","0","89.716","89.716","89.716","89.69300000000001","89.69300000000001","89.69300000000001","89.715","89.715","89.715","87.3","87.3","87.3","86.7","86.7","86.7","83.79100000000001","83.79100000000001","83.79100000000001"
"429","81.2","81.2","81.2","79.2","79.2","79.2","82.174","82.174","82.174","0","0","0","0","0","0","0","0","0","89.715","89.715","89.715","89.695","89.695","89.695","89.715","89.715","89.715","87.3","87.3","87.3","86.8","86.8","86.8","84.34699999999998","84.34699999999998","84.34699999999998"
"430","81.09999999999998","81.09999999999998","81.09999999999998","79.2","79.2","79.2","81.97699999999999","81.97699999999999","81.97699999999999","0","0","0","0","0","0","0","0","0","89.716","89.716","89.716","89.695","89.695","89.695","89.716","89.716","89.716","87.1","87.1","87.1","86.7","86.7","86.7","83.97100000000002","83.97100000000002","83.97100000000002"
"431","81","81","81","79","79","79","81.786","81.786","81.786","0","0","0","0","0","0","0","0","0","89.71699999999998","89.71699999999998","89.71699999999998","89.69399999999999","89.69399999999999","89.69399999999999","89.716","89.716","89.716","87.2","87.2","87.2","87","87","87","84.159","84.159","84.159"
"432","80.90000000000002","80.90000000000002","80.90000000000002","79.2","79.2","79.2","81.86800000000001","81.86800000000001","81.86800000000001","0","0","0","0","0","0","0","0","0","89.71899999999998","89.71899999999998","89.71899999999998","89.695","89.695","89.695","89.71699999999998","89.71699999999998","89.71699999999998","87.3","87.3","87.3","87","87","87","84.18899999999998","84.18899999999998","84.18899999999998"
"433","81.09999999999998","81.09999999999998","81.09999999999998","78.90000000000002","78.90000000000002","78.90000000000002","82.11100000000002","82.11100000000002","82.11100000000002","0","0","0","0","0","0","0","0","0","89.71800000000002","89.71800000000002","89.71800000000002","89.695","89.695","89.695","89.71699999999998","89.71699999999998","89.71699999999998","87.4","87.4","87.4","86.8","86.8","86.8","83.94100000000002","83.94100000000002","83.94100000000002"
"434","81.09999999999998","81.09999999999998","81.09999999999998","79","79","79","82.27399999999999","82.27399999999999","82.27399999999999","0","0","0","0","0","0","0","0","0","89.71899999999998","89.71899999999998","89.71899999999998","89.695","89.695","89.695","89.71699999999998","89.71699999999998","89.71699999999998","87.2","87.2","87.2","87","87","87","84.18699999999998","84.18699999999998","84.18699999999998"
"435","81.3","81.3","81.3","78.8","78.8","78.8","81.86199999999998","81.86199999999998","81.86199999999998","0","0","0","0","0","0","0","0","0","89.71899999999998","89.71899999999998","89.71899999999998","89.69600000000001","89.69600000000001","89.69600000000001","89.71800000000002","89.71800000000002","89.71800000000002","87.2","87.2","87.2","86.6","86.6","86.6","83.74300000000001","83.74300000000001","83.74300000000001"
