"Step","zerofl-a1.0-s0.95-cifar_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.95-cifar_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.95-cifar_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity__MAX","zerofl-a1.0-s0.95-cifar_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.95-cifar_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.95-cifar_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity__MAX","zerofl-a1.0-s0.95-cifar10_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.95-cifar10_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.95-cifar10_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity__MAX","resnet18-cifar_lda1000.0-FedAvg-e1-lr0.5 - sparsity","resnet18-cifar_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","resnet18-cifar_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX","resnet18-cifar_lda1.0-FedAvg-e1-lr0.5 - sparsity","resnet18-cifar_lda1.0-FedAvg-e1-lr0.5 - sparsity__MIN","resnet18-cifar_lda1.0-FedAvg-e1-lr0.5 - sparsity__MAX","resnet18-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity","resnet18-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity__MIN","resnet18-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity__MAX","power_swat-a1.25-s0.95-cifar10_lda1000.0-FedAvg-e1-lr0.5 - sparsity","power_swat-a1.25-s0.95-cifar10_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","power_swat-a1.25-s0.95-cifar10_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX","power_swat-a1.25-s0.95-cifar10_lda1.0-FedAvg-e1-lr0.5 - sparsity","power_swat-a1.25-s0.95-cifar10_lda1.0-FedAvg-e1-lr0.5 - sparsity__MIN","power_swat-a1.25-s0.95-cifar10_lda1.0-FedAvg-e1-lr0.5 - sparsity__MAX","power_swat-a1.25-s0.95-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity","power_swat-a1.25-s0.95-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity__MIN","power_swat-a1.25-s0.95-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.95-cifar_lda1000.0-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.95-cifar_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.95-cifar_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.95-cifar_lda1.0-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.95-cifar_lda1.0-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.95-cifar_lda1.0-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.95-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.95-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.95-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity__MAX"
"367","90.9","90.9","90.9","90.5","90.5","90.5","89.66800000000002","89.66800000000002","89.66800000000002","0","0","0","0","0","0","0","0","0","94.72100000000002","94.72100000000002","94.72100000000002","94.7","94.7","94.7","94.70800000000001","94.70800000000001","94.70800000000001","94.6","94.6","94.6","94.4","94.4","94.4","94.635","94.635","94.635"
"368","90.8","90.8","90.8","90.3","90.3","90.3","89.665","89.665","89.665","0","0","0","0","0","0","0","0","0","94.725","94.725","94.725","94.705","94.705","94.705","94.715","94.715","94.715","94.6","94.6","94.6","94.3","94.3","94.3","94.65600000000002","94.65600000000002","94.65600000000002"
"369","90.9","90.9","90.9","90.2","90.2","90.2","89.445","89.445","89.445","0","0","0","0","0","0","0","0","0","94.72300000000001","94.72300000000001","94.72300000000001","94.70800000000001","94.70800000000001","94.70800000000001","94.71399999999998","94.71399999999998","94.71399999999998","94.6","94.6","94.6","94.4","94.4","94.4","94.64800000000001","94.64800000000001","94.64800000000001"
"370","91.1","91.1","91.1","90.7","90.7","90.7","89.83899999999998","89.83899999999998","89.83899999999998","0","0","0","0","0","0","0","0","0","94.72300000000001","94.72300000000001","94.72300000000001","94.70600000000002","94.70600000000002","94.70600000000002","94.71100000000001","94.71100000000001","94.71100000000001","94.6","94.6","94.6","94.4","94.4","94.4","94.64899999999999","94.64899999999999","94.64899999999999"
"371","90.9","90.9","90.9","90.4","90.4","90.4","89.69800000000001","89.69800000000001","89.69800000000001","0","0","0","0","0","0","0","0","0","94.72199999999998","94.72199999999998","94.72199999999998","94.70399999999998","94.70399999999998","94.70399999999998","94.70899999999999","94.70899999999999","94.70899999999999","94.6","94.6","94.6","94.4","94.4","94.4","94.64899999999999","94.64899999999999","94.64899999999999"
"372","90.9","90.9","90.9","90.5","90.5","90.5","89.644","89.644","89.644","0","0","0","0","0","0","0","0","0","94.72800000000001","94.72800000000001","94.72800000000001","94.70800000000001","94.70800000000001","94.70800000000001","94.71300000000001","94.71300000000001","94.71300000000001","94.6","94.6","94.6","94.4","94.4","94.4","94.644","94.644","94.644"
"373","91","91","91","90.5","90.5","90.5","89.606","89.606","89.606","0","0","0","0","0","0","0","0","0","94.72300000000001","94.72300000000001","94.72300000000001","94.70800000000001","94.70800000000001","94.70800000000001","94.71800000000002","94.71800000000002","94.71800000000002","94.6","94.6","94.6","94.4","94.4","94.4","94.64800000000001","94.64800000000001","94.64800000000001"
"374","90.9","90.9","90.9","90.6","90.6","90.6","89.50399999999999","89.50399999999999","89.50399999999999","0","0","0","0","0","0","0","0","0","94.725","94.725","94.725","94.70699999999998","94.70699999999998","94.70699999999998","94.71399999999998","94.71399999999998","94.71399999999998","94.6","94.6","94.6","94.3","94.3","94.3","94.65199999999999","94.65199999999999","94.65199999999999"
"375","91","91","91","90.5","90.5","90.5","89.67899999999999","89.67899999999999","89.67899999999999","0","0","0","0","0","0","0","0","0","94.72699999999999","94.72699999999999","94.72699999999999","94.70899999999999","94.70899999999999","94.70899999999999","94.70800000000001","94.70800000000001","94.70800000000001","94.6","94.6","94.6","94.3","94.3","94.3","94.64300000000001","94.64300000000001","94.64300000000001"
"376","91.1","91.1","91.1","90.3","90.3","90.3","89.565","89.565","89.565","0","0","0","0","0","0","0","0","0","94.72399999999999","94.72399999999999","94.72399999999999","94.70699999999998","94.70699999999998","94.70699999999998","94.71","94.71","94.71","94.6","94.6","94.6","94.4","94.4","94.4","94.64699999999999","94.64699999999999","94.64699999999999"
"377","91","91","91","90.5","90.5","90.5","89.51699999999998","89.51699999999998","89.51699999999998","0","0","0","0","0","0","0","0","0","94.725","94.725","94.725","94.70899999999999","94.70899999999999","94.70899999999999","94.71899999999998","94.71899999999998","94.71899999999998","94.6","94.6","94.6","94.4","94.4","94.4","94.64600000000002","94.64600000000002","94.64600000000002"
"378","91","91","91","90.2","90.2","90.2","89.68600000000002","89.68600000000002","89.68600000000002","0","0","0","0","0","0","0","0","0","94.72699999999999","94.72699999999999","94.72699999999999","94.71199999999999","94.71199999999999","94.71199999999999","94.71899999999998","94.71899999999998","94.71899999999998","94.6","94.6","94.6","94.4","94.4","94.4","94.64300000000001","94.64300000000001","94.64300000000001"
"379","91","91","91","90.6","90.6","90.6","89.60199999999999","89.60199999999999","89.60199999999999","0","0","0","0","0","0","0","0","0","94.72800000000001","94.72800000000001","94.72800000000001","94.71","94.71","94.71","94.72","94.72","94.72","94.6","94.6","94.6","94.4","94.4","94.4","94.645","94.645","94.645"
"380","91","91","91","90.5","90.5","90.5","89.56800000000001","89.56800000000001","89.56800000000001","0","0","0","0","0","0","0","0","0","94.72800000000001","94.72800000000001","94.72800000000001","94.70899999999999","94.70899999999999","94.70899999999999","94.71300000000001","94.71300000000001","94.71300000000001","94.6","94.6","94.6","94.4","94.4","94.4","94.63600000000001","94.63600000000001","94.63600000000001"
"381","91","91","91","90.7","90.7","90.7","89.46","89.46","89.46","0","0","0","0","0","0","0","0","0","94.72699999999999","94.72699999999999","94.72699999999999","94.71","94.71","94.71","94.71699999999998","94.71699999999998","94.71699999999998","94.6","94.6","94.6","94.4","94.4","94.4","94.64100000000002","94.64100000000002","94.64100000000002"
"382","91.3","91.3","91.3","90.7","90.7","90.7","89.66399999999999","89.66399999999999","89.66399999999999","0","0","0","0","0","0","0","0","0","94.72800000000001","94.72800000000001","94.72800000000001","94.71300000000001","94.71300000000001","94.71300000000001","94.72100000000002","94.72100000000002","94.72100000000002","94.6","94.6","94.6","94.4","94.4","94.4","94.64899999999999","94.64899999999999","94.64899999999999"
"383","91","91","91","90.6","90.6","90.6","89.52199999999999","89.52199999999999","89.52199999999999","0","0","0","0","0","0","0","0","0","94.73","94.73","94.73","94.71","94.71","94.71","94.72","94.72","94.72","94.6","94.6","94.6","94.4","94.4","94.4","94.63600000000001","94.63600000000001","94.63600000000001"
"384","91.1","91.1","91.1","90.7","90.7","90.7","89.625","89.625","89.625","0","0","0","0","0","0","0","0","0","94.73","94.73","94.73","94.71300000000001","94.71300000000001","94.71300000000001","94.71899999999998","94.71899999999998","94.71899999999998","94.6","94.6","94.6","94.4","94.4","94.4","94.64300000000001","94.64300000000001","94.64300000000001"
"385","91","91","91","90.7","90.7","90.7","89.91800000000002","89.91800000000002","89.91800000000002","0","0","0","0","0","0","0","0","0","94.73","94.73","94.73","94.71199999999999","94.71199999999999","94.71199999999999","94.71899999999998","94.71899999999998","94.71899999999998","94.6","94.6","94.6","94.3","94.3","94.3","94.635","94.635","94.635"
"386","91.1","91.1","91.1","90.6","90.6","90.6","89.675","89.675","89.675","0","0","0","0","0","0","0","0","0","94.72899999999998","94.72899999999998","94.72899999999998","94.71199999999999","94.71199999999999","94.71199999999999","94.71899999999998","94.71899999999998","94.71899999999998","94.6","94.6","94.6","94.3","94.3","94.3","94.63600000000001","94.63600000000001","94.63600000000001"
"387","91","91","91","90.4","90.4","90.4","89.76","89.76","89.76","0","0","0","0","0","0","0","0","0","94.73","94.73","94.73","94.71399999999998","94.71399999999998","94.71399999999998","94.72","94.72","94.72","94.6","94.6","94.6","94.3","94.3","94.3","94.64199999999998","94.64199999999998","94.64199999999998"
"388","91.2","91.2","91.2","90.5","90.5","90.5","90.04399999999998","90.04399999999998","90.04399999999998","0","0","0","0","0","0","0","0","0","94.73","94.73","94.73","94.715","94.715","94.715","94.72199999999998","94.72199999999998","94.72199999999998","94.6","94.6","94.6","94.4","94.4","94.4","94.64800000000001","94.64800000000001","94.64800000000001"
"389","91.1","91.1","91.1","90.8","90.8","90.8","89.73600000000002","89.73600000000002","89.73600000000002","0","0","0","0","0","0","0","0","0","94.72800000000001","94.72800000000001","94.72800000000001","94.71899999999998","94.71899999999998","94.71899999999998","94.72","94.72","94.72","94.6","94.6","94.6","94.3","94.3","94.3","94.63","94.63","94.63"
"390","91.1","91.1","91.1","90.8","90.8","90.8","89.675","89.675","89.675","0","0","0","0","0","0","0","0","0","94.73199999999999","94.73199999999999","94.73199999999999","94.716","94.716","94.716","94.72800000000001","94.72800000000001","94.72800000000001","94.6","94.6","94.6","94.4","94.4","94.4","94.65100000000001","94.65100000000001","94.65100000000001"
"391","91","91","91","90.7","90.7","90.7","89.77100000000002","89.77100000000002","89.77100000000002","0","0","0","0","0","0","0","0","0","94.73399999999998","94.73399999999998","94.73399999999998","94.71699999999998","94.71699999999998","94.71699999999998","94.72300000000001","94.72300000000001","94.72300000000001","94.6","94.6","94.6","94.4","94.4","94.4","94.64199999999998","94.64199999999998","94.64199999999998"
"392","91.1","91.1","91.1","91","91","91","90.015","90.015","90.015","0","0","0","0","0","0","0","0","0","94.73199999999999","94.73199999999999","94.73199999999999","94.715","94.715","94.715","94.72199999999998","94.72199999999998","94.72199999999998","94.6","94.6","94.6","94.3","94.3","94.3","94.63199999999999","94.63199999999999","94.63199999999999"
"393","91.3","91.3","91.3","90.3","90.3","90.3","89.73899999999999","89.73899999999999","89.73899999999999","0","0","0","0","0","0","0","0","0","94.73199999999999","94.73199999999999","94.73199999999999","94.716","94.716","94.716","94.72699999999999","94.72699999999999","94.72699999999999","94.6","94.6","94.6","94.4","94.4","94.4","94.64100000000002","94.64100000000002","94.64100000000002"
"394","91.2","91.2","91.2","90.8","90.8","90.8","89.83300000000001","89.83300000000001","89.83300000000001","0","0","0","0","0","0","0","0","0","94.73300000000002","94.73300000000002","94.73300000000002","94.72","94.72","94.72","94.73199999999999","94.73199999999999","94.73199999999999","94.6","94.6","94.6","94.4","94.4","94.4","94.659","94.659","94.659"
"395","91.1","91.1","91.1","90.8","90.8","90.8","90.21100000000001","90.21100000000001","90.21100000000001","0","0","0","0","0","0","0","0","0","94.73300000000002","94.73300000000002","94.73300000000002","94.71800000000002","94.71800000000002","94.71800000000002","94.72399999999999","94.72399999999999","94.72399999999999","94.6","94.6","94.6","94.4","94.4","94.4","94.64","94.64","94.64"
"396","91.2","91.2","91.2","90.7","90.7","90.7","89.79199999999999","89.79199999999999","89.79199999999999","0","0","0","0","0","0","0","0","0","94.73399999999998","94.73399999999998","94.73399999999998","94.72199999999998","94.72199999999998","94.72199999999998","94.72399999999999","94.72399999999999","94.72399999999999","94.6","94.6","94.6","94.4","94.4","94.4","94.62899999999999","94.62899999999999","94.62899999999999"
"397","91.3","91.3","91.3","90.7","90.7","90.7","89.61399999999999","89.61399999999999","89.61399999999999","0","0","0","0","0","0","0","0","0","94.73199999999999","94.73199999999999","94.73199999999999","94.72199999999998","94.72199999999998","94.72199999999998","94.72899999999998","94.72899999999998","94.72899999999998","94.6","94.6","94.6","94.4","94.4","94.4","94.63899999999998","94.63899999999998","94.63899999999998"
"398","91.2","91.2","91.2","90.6","90.6","90.6","89.76600000000002","89.76600000000002","89.76600000000002","0","0","0","0","0","0","0","0","0","94.73199999999999","94.73199999999999","94.73199999999999","94.71899999999998","94.71899999999998","94.71899999999998","94.73199999999999","94.73199999999999","94.73199999999999","94.6","94.6","94.6","94.4","94.4","94.4","94.645","94.645","94.645"
"399","91.1","91.1","91.1","90.7","90.7","90.7","89.83300000000001","89.83300000000001","89.83300000000001","0","0","0","0","0","0","0","0","0","94.73199999999999","94.73199999999999","94.73199999999999","94.71899999999998","94.71899999999998","94.71899999999998","94.72199999999998","94.72199999999998","94.72199999999998","94.6","94.6","94.6","94.4","94.4","94.4","94.635","94.635","94.635"
"400","91.3","91.3","91.3","90.9","90.9","90.9","89.63399999999999","89.63399999999999","89.63399999999999","0","0","0","0","0","0","0","0","0","94.73399999999998","94.73399999999998","94.73399999999998","94.72100000000002","94.72100000000002","94.72100000000002","94.72699999999999","94.72699999999999","94.72699999999999","94.6","94.6","94.6","94.4","94.4","94.4","94.63800000000002","94.63800000000002","94.63800000000002"
"401","91.1","91.1","91.1","90.4","90.4","90.4","89.66399999999999","89.66399999999999","89.66399999999999","0","0","0","0","0","0","0","0","0","94.73800000000001","94.73800000000001","94.73800000000001","94.72","94.72","94.72","94.72899999999998","94.72899999999998","94.72899999999998","94.6","94.6","94.6","94.4","94.4","94.4","94.64199999999998","94.64199999999998","94.64199999999998"
"402","91.2","91.2","91.2","90.7","90.7","90.7","89.71899999999998","89.71899999999998","89.71899999999998","0","0","0","0","0","0","0","0","0","94.73699999999998","94.73699999999998","94.73699999999998","94.72199999999998","94.72199999999998","94.72199999999998","94.731","94.731","94.731","94.6","94.6","94.6","94.4","94.4","94.4","94.64","94.64","94.64"
"403","91.2","91.2","91.2","90.6","90.6","90.6","89.76699999999998","89.76699999999998","89.76699999999998","0","0","0","0","0","0","0","0","0","94.73600000000002","94.73600000000002","94.73600000000002","94.72199999999998","94.72199999999998","94.72199999999998","94.725","94.725","94.725","94.6","94.6","94.6","94.4","94.4","94.4","94.63199999999999","94.63199999999999","94.63199999999999"
"404","91.2","91.2","91.2","90.9","90.9","90.9","89.94699999999999","89.94699999999999","89.94699999999999","0","0","0","0","0","0","0","0","0","94.73600000000002","94.73600000000002","94.73600000000002","94.72300000000001","94.72300000000001","94.72300000000001","94.73","94.73","94.73","94.6","94.6","94.6","94.4","94.4","94.4","94.63199999999999","94.63199999999999","94.63199999999999"
"405","91.3","91.3","91.3","90.9","90.9","90.9","89.78100000000002","89.78100000000002","89.78100000000002","0","0","0","0","0","0","0","0","0","94.73699999999998","94.73699999999998","94.73699999999998","94.72399999999999","94.72399999999999","94.72399999999999","94.73199999999999","94.73199999999999","94.73199999999999","94.6","94.6","94.6","94.4","94.4","94.4","94.64100000000002","94.64100000000002","94.64100000000002"
"406","91.3","91.3","91.3","90.6","90.6","90.6","89.83100000000002","89.83100000000002","89.83100000000002","0","0","0","0","0","0","0","0","0","94.73899999999999","94.73899999999999","94.73899999999999","94.72600000000001","94.72600000000001","94.72600000000001","94.735","94.735","94.735","94.6","94.6","94.6","94.4","94.4","94.4","94.635","94.635","94.635"
"407","91.4","91.4","91.4","91","91","91","89.93899999999998","89.93899999999998","89.93899999999998","0","0","0","0","0","0","0","0","0","94.73600000000002","94.73600000000002","94.73600000000002","94.72199999999998","94.72199999999998","94.72199999999998","94.73","94.73","94.73","94.6","94.6","94.6","94.4","94.4","94.4","94.635","94.635","94.635"
"408","91.3","91.3","91.3","91","91","91","89.89300000000001","89.89300000000001","89.89300000000001","0","0","0","0","0","0","0","0","0","94.73800000000001","94.73800000000001","94.73800000000001","94.72300000000001","94.72300000000001","94.72300000000001","94.731","94.731","94.731","94.6","94.6","94.6","94.4","94.4","94.4","94.64","94.64","94.64"
"409","91.2","91.2","91.2","90.6","90.6","90.6","89.64699999999999","89.64699999999999","89.64699999999999","0","0","0","0","0","0","0","0","0","94.74","94.74","94.74","94.725","94.725","94.725","94.73199999999999","94.73199999999999","94.73199999999999","94.6","94.6","94.6","94.4","94.4","94.4","94.65100000000001","94.65100000000001","94.65100000000001"
"410","91.3","91.3","91.3","90.9","90.9","90.9","89.81","89.81","89.81","0","0","0","0","0","0","0","0","0","94.73800000000001","94.73800000000001","94.73800000000001","94.725","94.725","94.725","94.73199999999999","94.73199999999999","94.73199999999999","94.6","94.6","94.6","94.4","94.4","94.4","94.63699999999999","94.63699999999999","94.63699999999999"
"411","91.1","91.1","91.1","90.8","90.8","90.8","89.67","89.67","89.67","0","0","0","0","0","0","0","0","0","94.73800000000001","94.73800000000001","94.73800000000001","94.72600000000001","94.72600000000001","94.72600000000001","94.73399999999998","94.73399999999998","94.73399999999998","94.6","94.6","94.6","94.4","94.4","94.4","94.64100000000002","94.64100000000002","94.64100000000002"
"412","91.3","91.3","91.3","90.7","90.7","90.7","89.606","89.606","89.606","0","0","0","0","0","0","0","0","0","94.73800000000001","94.73800000000001","94.73800000000001","94.72800000000001","94.72800000000001","94.72800000000001","94.735","94.735","94.735","94.6","94.6","94.6","94.4","94.4","94.4","94.64600000000002","94.64600000000002","94.64600000000002"
"413","91.4","91.4","91.4","90.6","90.6","90.6","89.83399999999999","89.83399999999999","89.83399999999999","0","0","0","0","0","0","0","0","0","94.74100000000001","94.74100000000001","94.74100000000001","94.72899999999998","94.72899999999998","94.72899999999998","94.72899999999998","94.72899999999998","94.72899999999998","94.6","94.6","94.6","94.4","94.4","94.4","94.63399999999999","94.63399999999999","94.63399999999999"
"414","91.3","91.3","91.3","90.7","90.7","90.7","89.82800000000002","89.82800000000002","89.82800000000002","0","0","0","0","0","0","0","0","0","94.73899999999999","94.73899999999999","94.73899999999999","94.72899999999998","94.72899999999998","94.72899999999998","94.73600000000002","94.73600000000002","94.73600000000002","94.6","94.6","94.6","94.4","94.4","94.4","94.63399999999999","94.63399999999999","94.63399999999999"
"415","91.3","91.3","91.3","91","91","91","89.655","89.655","89.655","0","0","0","0","0","0","0","0","0","94.74300000000001","94.74300000000001","94.74300000000001","94.72800000000001","94.72800000000001","94.72800000000001","94.73899999999999","94.73899999999999","94.73899999999999","94.6","94.6","94.6","94.3","94.3","94.3","94.64","94.64","94.64"
"416","91.2","91.2","91.2","90.5","90.5","90.5","89.585","89.585","89.585","0","0","0","0","0","0","0","0","0","94.74100000000001","94.74100000000001","94.74100000000001","94.73","94.73","94.73","94.73199999999999","94.73199999999999","94.73199999999999","94.6","94.6","94.6","94.4","94.4","94.4","94.63300000000001","94.63300000000001","94.63300000000001"
"417","91.2","91.2","91.2","90.9","90.9","90.9","89.83199999999998","89.83199999999998","89.83199999999998","0","0","0","0","0","0","0","0","0","94.74199999999999","94.74199999999999","94.74199999999999","94.72899999999998","94.72899999999998","94.72899999999998","94.735","94.735","94.735","94.6","94.6","94.6","94.4","94.4","94.4","94.62699999999998","94.62699999999998","94.62699999999998"
"418","91.3","91.3","91.3","90.8","90.8","90.8","89.69300000000001","89.69300000000001","89.69300000000001","0","0","0","0","0","0","0","0","0","94.74399999999999","94.74399999999999","94.74399999999999","94.72899999999998","94.72899999999998","94.72899999999998","94.73800000000001","94.73800000000001","94.73800000000001","94.6","94.6","94.6","94.4","94.4","94.4","94.63100000000001","94.63100000000001","94.63100000000001"
"419","91.3","91.3","91.3","90.9","90.9","90.9","90.076","90.076","90.076","0","0","0","0","0","0","0","0","0","94.74399999999999","94.74399999999999","94.74399999999999","94.73199999999999","94.73199999999999","94.73199999999999","94.73399999999998","94.73399999999998","94.73399999999998","94.6","94.6","94.6","94.4","94.4","94.4","94.62800000000001","94.62800000000001","94.62800000000001"
"420","91.4","91.4","91.4","91","91","91","89.83600000000001","89.83600000000001","89.83600000000001","0","0","0","0","0","0","0","0","0","94.74100000000001","94.74100000000001","94.74100000000001","94.73300000000002","94.73300000000002","94.73300000000002","94.73899999999999","94.73899999999999","94.73899999999999","94.6","94.6","94.6","94.4","94.4","94.4","94.63699999999999","94.63699999999999","94.63699999999999"
"421","91.3","91.3","91.3","90.9","90.9","90.9","89.89600000000002","89.89600000000002","89.89600000000002","0","0","0","0","0","0","0","0","0","94.74300000000001","94.74300000000001","94.74300000000001","94.73","94.73","94.73","94.73600000000002","94.73600000000002","94.73600000000002","94.6","94.6","94.6","94.4","94.4","94.4","94.63699999999999","94.63699999999999","94.63699999999999"
"422","91.3","91.3","91.3","90.8","90.8","90.8","89.74100000000001","89.74100000000001","89.74100000000001","0","0","0","0","0","0","0","0","0","94.745","94.745","94.745","94.73600000000002","94.73600000000002","94.73600000000002","94.73899999999999","94.73899999999999","94.73899999999999","94.6","94.6","94.6","94.4","94.4","94.4","94.635","94.635","94.635"
"423","91.3","91.3","91.3","90.4","90.4","90.4","89.74199999999999","89.74199999999999","89.74199999999999","0","0","0","0","0","0","0","0","0","94.74600000000001","94.74600000000001","94.74600000000001","94.73399999999998","94.73399999999998","94.73399999999998","94.73899999999999","94.73899999999999","94.73899999999999","94.6","94.6","94.6","94.4","94.4","94.4","94.63","94.63","94.63"
"424","91.3","91.3","91.3","90.9","90.9","90.9","89.62100000000001","89.62100000000001","89.62100000000001","0","0","0","0","0","0","0","0","0","94.74100000000001","94.74100000000001","94.74100000000001","94.73300000000002","94.73300000000002","94.73300000000002","94.73600000000002","94.73600000000002","94.73600000000002","94.6","94.6","94.6","94.4","94.4","94.4","94.62800000000001","94.62800000000001","94.62800000000001"
"425","91.3","91.3","91.3","90.6","90.6","90.6","89.51399999999998","89.51399999999998","89.51399999999998","0","0","0","0","0","0","0","0","0","94.74699999999999","94.74699999999999","94.74699999999999","94.735","94.735","94.735","94.74100000000001","94.74100000000001","94.74100000000001","94.6","94.6","94.6","94.4","94.4","94.4","94.62800000000001","94.62800000000001","94.62800000000001"
"426","91.4","91.4","91.4","91","91","91","89.68100000000001","89.68100000000001","89.68100000000001","0","0","0","0","0","0","0","0","0","94.74600000000001","94.74600000000001","94.74600000000001","94.73300000000002","94.73300000000002","94.73300000000002","94.73800000000001","94.73800000000001","94.73800000000001","94.6","94.6","94.6","94.4","94.4","94.4","94.63199999999999","94.63199999999999","94.63199999999999"
"427","91.3","91.3","91.3","90.7","90.7","90.7","89.815","89.815","89.815","0","0","0","0","0","0","0","0","0","94.74800000000002","94.74800000000002","94.74800000000002","94.735","94.735","94.735","94.73800000000001","94.73800000000001","94.73800000000001","94.6","94.6","94.6","94.4","94.4","94.4","94.64699999999999","94.64699999999999","94.64699999999999"
"428","91.3","91.3","91.3","90.7","90.7","90.7","89.71100000000001","89.71100000000001","89.71100000000001","0","0","0","0","0","0","0","0","0","94.74699999999999","94.74699999999999","94.74699999999999","94.73800000000001","94.73800000000001","94.73800000000001","94.74199999999999","94.74199999999999","94.74199999999999","94.6","94.6","94.6","94.4","94.4","94.4","94.64199999999998","94.64199999999998","94.64199999999998"
"429","91.5","91.5","91.5","90.9","90.9","90.9","89.81199999999998","89.81199999999998","89.81199999999998","0","0","0","0","0","0","0","0","0","94.74899999999998","94.74899999999998","94.74899999999998","94.73699999999998","94.73699999999998","94.73699999999998","94.735","94.735","94.735","94.6","94.6","94.6","94.4","94.4","94.4","94.63","94.63","94.63"
"430","91.3","91.3","91.3","90.9","90.9","90.9","89.65","89.65","89.65","0","0","0","0","0","0","0","0","0","94.745","94.745","94.745","94.73800000000001","94.73800000000001","94.73800000000001","94.74100000000001","94.74100000000001","94.74100000000001","94.6","94.6","94.6","94.4","94.4","94.4","94.62800000000001","94.62800000000001","94.62800000000001"
"431","91.3","91.3","91.3","91.1","91.1","91.1","89.83399999999999","89.83399999999999","89.83399999999999","0","0","0","0","0","0","0","0","0","94.74800000000002","94.74800000000002","94.74800000000002","94.73899999999999","94.73899999999999","94.73899999999999","94.74","94.74","94.74","94.6","94.6","94.6","94.4","94.4","94.4","94.64199999999998","94.64199999999998","94.64199999999998"
"432","91.3","91.3","91.3","90.8","90.8","90.8","89.81800000000001","89.81800000000001","89.81800000000001","0","0","0","0","0","0","0","0","0","94.74699999999999","94.74699999999999","94.74699999999999","94.73699999999998","94.73699999999998","94.73699999999998","94.745","94.745","94.745","94.6","94.6","94.6","94.4","94.4","94.4","94.64199999999998","94.64199999999998","94.64199999999998"
"433","91.4","91.4","91.4","90.7","90.7","90.7","89.80300000000001","89.80300000000001","89.80300000000001","0","0","0","0","0","0","0","0","0","94.74899999999998","94.74899999999998","94.74899999999998","94.74199999999999","94.74199999999999","94.74199999999999","94.74199999999999","94.74199999999999","94.74199999999999","94.6","94.6","94.6","94.4","94.4","94.4","94.644","94.644","94.644"
"434","91.4","91.4","91.4","90.8","90.8","90.8","90.11399999999999","90.11399999999999","90.11399999999999","0","0","0","0","0","0","0","0","0","94.74899999999998","94.74899999999998","94.74899999999998","94.73899999999999","94.73899999999999","94.73899999999999","94.73800000000001","94.73800000000001","94.73800000000001","94.6","94.6","94.6","94.4","94.4","94.4","94.63800000000002","94.63800000000002","94.63800000000002"
"435","91.4","91.4","91.4","90.9","90.9","90.9","89.80399999999999","89.80399999999999","89.80399999999999","0","0","0","0","0","0","0","0","0","94.74899999999998","94.74899999999998","94.74899999999998","94.735","94.735","94.735","94.74399999999999","94.74399999999999","94.74399999999999","94.6","94.6","94.6","94.4","94.4","94.4","94.62800000000001","94.62800000000001","94.62800000000001"
"436","91.2","91.2","91.2","91.2","91.2","91.2","89.73","89.73","89.73","0","0","0","0","0","0","0","0","0","94.75300000000001","94.75300000000001","94.75300000000001","94.73899999999999","94.73899999999999","94.73899999999999","94.74399999999999","94.74399999999999","94.74399999999999","94.6","94.6","94.6","94.4","94.4","94.4","94.64300000000001","94.64300000000001","94.64300000000001"
