"Step","zerofl-a1.0-s0.9-cifar100_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.9-cifar100_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.9-cifar100_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity__MAX","zerofl-a1.0-s0.9-cifar100_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.9-cifar100_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.9-cifar100_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity__MAX","zerofl-a1.0-s0.9-cifar100_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.9-cifar100_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.9-cifar100_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.9-cifar100_lda0.1-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.9-cifar100_lda0.1-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.9-cifar100_lda0.1-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.9-cifar100_lda1.0-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.9-cifar100_lda1.0-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.9-cifar100_lda1.0-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX","power_swat-a1.25-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity","power_swat-a1.25-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","power_swat-a1.25-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX"
"521","79.261","79.261","79.261","81.744","81.744","81.744","80.485","80.485","80.485","86.02699999999999","86.02699999999999","86.02699999999999","87.16199999999999","87.16199999999999","87.16199999999999","87.47100000000002","87.47100000000002","87.47100000000002","89.731","89.731","89.731"
"522","78.90199999999999","78.90199999999999","78.90199999999999","81.89699999999999","81.89699999999999","81.89699999999999","80.47499999999998","80.47499999999998","80.47499999999998","86.14","86.14","86.14","87.16100000000002","87.16100000000002","87.16100000000002","87.481","87.481","87.481","89.73199999999999","89.73199999999999","89.73199999999999"
"523","78.751","78.751","78.751","81.82800000000002","81.82800000000002","81.82800000000002","80.54800000000002","80.54800000000002","80.54800000000002","86.10300000000001","86.10300000000001","86.10300000000001","87.14899999999999","87.14899999999999","87.14899999999999","87.55399999999999","87.55399999999999","87.55399999999999","89.73199999999999","89.73199999999999","89.73199999999999"
"524","78.62699999999998","78.62699999999998","78.62699999999998","81.86","81.86","81.86","80.43699999999998","80.43699999999998","80.43699999999998","86.06800000000001","86.06800000000001","86.06800000000001","87.21800000000002","87.21800000000002","87.21800000000002","87.52399999999999","87.52399999999999","87.52399999999999","89.73300000000002","89.73300000000002","89.73300000000002"
"525","78.76300000000002","78.76300000000002","78.76300000000002","81.605","81.605","81.605","80.495","80.495","80.495","85.97800000000001","85.97800000000001","85.97800000000001","87.18199999999999","87.18199999999999","87.18199999999999","87.47100000000002","87.47100000000002","87.47100000000002","89.73300000000002","89.73300000000002","89.73300000000002"
"526","78.88500000000002","78.88500000000002","78.88500000000002","81.87699999999998","81.87699999999998","81.87699999999998","80.51800000000001","80.51800000000001","80.51800000000001","85.93300000000002","85.93300000000002","85.93300000000002","87.05600000000001","87.05600000000001","87.05600000000001","87.466","87.466","87.466","89.73399999999998","89.73399999999998","89.73399999999998"
"527","78.69","78.69","78.69","81.84699999999998","81.84699999999998","81.84699999999998","80.59","80.59","80.59","85.96699999999998","85.96699999999998","85.96699999999998","87.13399999999999","87.13399999999999","87.13399999999999","87.50899999999999","87.50899999999999","87.50899999999999","89.73399999999998","89.73399999999998","89.73399999999998"
"528","78.59999999999998","78.59999999999998","78.59999999999998","81.661","81.661","81.661","80.564","80.564","80.564","85.94600000000001","85.94600000000001","85.94600000000001","87.06","87.06","87.06","87.47300000000001","87.47300000000001","87.47300000000001","89.73399999999998","89.73399999999998","89.73399999999998"
"529","78.92199999999998","78.92199999999998","78.92199999999998","81.715","81.715","81.715","80.426","80.426","80.426","86.02699999999999","86.02699999999999","86.02699999999999","87.06399999999998","87.06399999999998","87.06399999999998","87.54600000000002","87.54600000000002","87.54600000000002","89.735","89.735","89.735"
"530","78.79000000000002","78.79000000000002","78.79000000000002","81.71199999999999","81.71199999999999","81.71199999999999","80.545","80.545","80.545","85.96699999999998","85.96699999999998","85.96699999999998","87.09899999999999","87.09899999999999","87.09899999999999","87.57699999999998","87.57699999999998","87.57699999999998","89.735","89.735","89.735"
"531","78.544","78.544","78.544","81.76699999999998","81.76699999999998","81.76699999999998","80.44699999999999","80.44699999999999","80.44699999999999","85.90699999999998","85.90699999999998","85.90699999999998","87.10100000000001","87.10100000000001","87.10100000000001","87.47899999999998","87.47899999999998","87.47899999999998","89.73600000000002","89.73600000000002","89.73600000000002"
"532","78.89","78.89","78.89","81.606","81.606","81.606","80.454","80.454","80.454","85.95699999999998","85.95699999999998","85.95699999999998","87.12800000000001","87.12800000000001","87.12800000000001","87.48199999999999","87.48199999999999","87.48199999999999","89.73600000000002","89.73600000000002","89.73600000000002"
"533","78.806","78.806","78.806","81.849","81.849","81.849","80.62300000000002","80.62300000000002","80.62300000000002","86.20800000000001","86.20800000000001","86.20800000000001","87.26600000000002","87.26600000000002","87.26600000000002","87.60800000000002","87.60800000000002","87.60800000000002","89.73699999999998","89.73699999999998","89.73699999999998"
"534","78.925","78.925","78.925","81.856","81.856","81.856","80.646","80.646","80.646","85.77600000000001","85.77600000000001","85.77600000000001","86.97","86.97","86.97","87.39199999999998","87.39199999999998","87.39199999999998","89.73699999999998","89.73699999999998","89.73699999999998"
"535","78.97499999999998","78.97499999999998","78.97499999999998","81.801","81.801","81.801","80.52500000000002","80.52500000000002","80.52500000000002","86.17300000000002","86.17300000000002","86.17300000000002","87.216","87.216","87.216","87.56800000000001","87.56800000000001","87.56800000000001","89.73699999999998","89.73699999999998","89.73699999999998"
"536","78.81800000000001","78.81800000000001","78.81800000000001","81.79300000000002","81.79300000000002","81.79300000000002","80.52699999999999","80.52699999999999","80.52699999999999","85.96300000000001","85.96300000000001","85.96300000000001","87.1","87.1","87.1","87.50199999999998","87.50199999999998","87.50199999999998","89.73800000000001","89.73800000000001","89.73800000000001"
"537","78.87699999999998","78.87699999999998","78.87699999999998","81.91699999999999","81.91699999999999","81.91699999999999","80.56999999999998","80.56999999999998","80.56999999999998","85.96","85.96","85.96","87.17800000000001","87.17800000000001","87.17800000000001","87.42800000000001","87.42800000000001","87.42800000000001","89.73800000000001","89.73800000000001","89.73800000000001"
"538","79.034","79.034","79.034","81.97600000000001","81.97600000000001","81.97600000000001","80.534","80.534","80.534","86.12","86.12","86.12","87.285","87.285","87.285","87.55100000000002","87.55100000000002","87.55100000000002","89.73899999999999","89.73899999999999","89.73899999999999"
"539","79.18000000000002","79.18000000000002","79.18000000000002","81.98199999999999","81.98199999999999","81.98199999999999","80.58699999999999","80.58699999999999","80.58699999999999","86.045","86.045","86.045","87.20699999999998","87.20699999999998","87.20699999999998","87.57100000000001","87.57100000000001","87.57100000000001","89.73899999999999","89.73899999999999","89.73899999999999"
"540","78.98","78.98","78.98","81.80800000000002","81.80800000000002","81.80800000000002","80.724","80.724","80.724","86.075","86.075","86.075","87.30100000000002","87.30100000000002","87.30100000000002","87.615","87.615","87.615","89.73899999999999","89.73899999999999","89.73899999999999"
"541","79.17699999999999","79.17699999999999","79.17699999999999","81.98800000000001","81.98800000000001","81.98800000000001","80.59199999999998","80.59199999999998","80.59199999999998","86.02600000000001","86.02600000000001","86.02600000000001","87.15100000000001","87.15100000000001","87.15100000000001","87.53899999999999","87.53899999999999","87.53899999999999","89.74","89.74","89.74"
"542","78.734","78.734","78.734","81.866","81.866","81.866","80.625","80.625","80.625","86.05300000000001","86.05300000000001","86.05300000000001","87.16100000000002","87.16100000000002","87.16100000000002","87.52100000000002","87.52100000000002","87.52100000000002","89.74","89.74","89.74"
"543","79.041","79.041","79.041","81.786","81.786","81.786","80.59300000000002","80.59300000000002","80.59300000000002","85.94899999999998","85.94899999999998","85.94899999999998","87.03899999999999","87.03899999999999","87.03899999999999","87.465","87.465","87.465","89.74","89.74","89.74"
"544","79.151","79.151","79.151","81.66300000000001","81.66300000000001","81.66300000000001","80.64800000000001","80.64800000000001","80.64800000000001","86.07199999999999","86.07199999999999","86.07199999999999","87.19399999999999","87.19399999999999","87.19399999999999","87.57399999999998","87.57399999999998","87.57399999999998","89.74100000000001","89.74100000000001","89.74100000000001"
"545","78.966","78.966","78.966","81.96100000000001","81.96100000000001","81.96100000000001","80.63300000000001","80.63300000000001","80.63300000000001","86.12699999999998","86.12699999999998","86.12699999999998","87.21199999999999","87.21199999999999","87.21199999999999","87.5","87.5","87.5","89.74100000000001","89.74100000000001","89.74100000000001"
"546","78.845","78.845","78.845","81.68300000000002","81.68300000000002","81.68300000000002","80.56800000000001","80.56800000000001","80.56800000000001","85.84800000000001","85.84800000000001","85.84800000000001","87.20199999999998","87.20199999999998","87.20199999999998","87.55600000000001","87.55600000000001","87.55600000000001","89.74199999999999","89.74199999999999","89.74199999999999"
"547","78.941","78.941","78.941","81.815","81.815","81.815","80.44","80.44","80.44","86.14600000000002","86.14600000000002","86.14600000000002","87.20300000000002","87.20300000000002","87.20300000000002","87.64100000000002","87.64100000000002","87.64100000000002","89.74300000000001","89.74300000000001","89.74300000000001"
"548","78.929","78.929","78.929","81.809","81.809","81.809","80.591","80.591","80.591","86.04600000000002","86.04600000000002","86.04600000000002","87.13800000000002","87.13800000000002","87.13800000000002","87.45600000000002","87.45600000000002","87.45600000000002","89.74300000000001","89.74300000000001","89.74300000000001"
"549","79.07199999999999","79.07199999999999","79.07199999999999","81.76300000000002","81.76300000000002","81.76300000000002","80.46199999999999","80.46199999999999","80.46199999999999","86.03600000000002","86.03600000000002","86.03600000000002","87.16899999999998","87.16899999999998","87.16899999999998","87.50300000000001","87.50300000000001","87.50300000000001","89.74300000000001","89.74300000000001","89.74300000000001"
"550","79.02500000000002","79.02500000000002","79.02500000000002","81.774","81.774","81.774","80.56999999999998","80.56999999999998","80.56999999999998","86.09699999999998","86.09699999999998","86.09699999999998","87.13800000000002","87.13800000000002","87.13800000000002","87.585","87.585","87.585","89.74399999999999","89.74399999999999","89.74399999999999"
"551","79.204","79.204","79.204","81.90000000000002","81.90000000000002","81.90000000000002","80.60300000000001","80.60300000000001","80.60300000000001","85.85199999999999","85.85199999999999","85.85199999999999","86.96","86.96","86.96","87.299","87.299","87.299","89.74399999999999","89.74399999999999","89.74399999999999"
"552","79.19499999999998","79.19499999999998","79.19499999999998","81.831","81.831","81.831","80.661","80.661","80.661","86.05300000000001","86.05300000000001","86.05300000000001","87.10199999999999","87.10199999999999","87.10199999999999","87.55399999999999","87.55399999999999","87.55399999999999","89.74399999999999","89.74399999999999","89.74399999999999"
"553","78.90699999999998","78.90699999999998","78.90699999999998","81.906","81.906","81.906","80.551","80.551","80.551","86.05199999999999","86.05199999999999","86.05199999999999","87.275","87.275","87.275","87.55399999999999","87.55399999999999","87.55399999999999","89.745","89.745","89.745"
"554","79.016","79.016","79.016","81.77500000000002","81.77500000000002","81.77500000000002","80.57199999999999","80.57199999999999","80.57199999999999","85.981","85.981","85.981","87.3","87.3","87.3","87.52199999999999","87.52199999999999","87.52199999999999","89.745","89.745","89.745"
"555","78.78199999999998","78.78199999999998","78.78199999999998","81.661","81.661","81.661","80.606","80.606","80.606","86.02800000000002","86.02800000000002","86.02800000000002","87.10800000000002","87.10800000000002","87.10800000000002","87.47699999999999","87.47699999999999","87.47699999999999","89.74600000000001","89.74600000000001","89.74600000000001"
"556","79.04000000000002","79.04000000000002","79.04000000000002","82.06899999999999","82.06899999999999","82.06899999999999","80.584","80.584","80.584","86.06800000000001","86.06800000000001","86.06800000000001","87.10899999999998","87.10899999999998","87.10899999999998","87.54","87.54","87.54","89.74600000000001","89.74600000000001","89.74600000000001"
"557","79","79","79","81.89699999999999","81.89699999999999","81.89699999999999","80.709","80.709","80.709","86.11100000000002","86.11100000000002","86.11100000000002","87.155","87.155","87.155","87.55600000000001","87.55600000000001","87.55600000000001","89.74699999999999","89.74699999999999","89.74699999999999"
"558","79.066","79.066","79.066","81.98","81.98","81.98","80.704","80.704","80.704","85.87899999999999","85.87899999999999","85.87899999999999","87.01800000000001","87.01800000000001","87.01800000000001","87.45800000000001","87.45800000000001","87.45800000000001","89.74699999999999","89.74699999999999","89.74699999999999"
"559","79.47199999999998","79.47199999999998","79.47199999999998","81.84199999999998","81.84199999999998","81.84199999999998","80.654","80.654","80.654","86.165","86.165","86.165","87.23399999999998","87.23399999999998","87.23399999999998","87.58100000000002","87.58100000000002","87.58100000000002","89.74699999999999","89.74699999999999","89.74699999999999"
"560","79.09999999999998","79.09999999999998","79.09999999999998","82.00899999999999","82.00899999999999","82.00899999999999","80.706","80.706","80.706","86.09300000000002","86.09300000000002","86.09300000000002","87.14199999999998","87.14199999999998","87.14199999999998","87.52","87.52","87.52","89.74800000000002","89.74800000000002","89.74800000000002"
"561","79.315","79.315","79.315","81.824","81.824","81.824","80.78300000000002","80.78300000000002","80.78300000000002","86.08","86.08","86.08","87.25800000000001","87.25800000000001","87.25800000000001","87.59600000000002","87.59600000000002","87.59600000000002","89.74800000000002","89.74800000000002","89.74800000000002"
"562","79.194","79.194","79.194","81.94800000000001","81.94800000000001","81.94800000000001","80.64300000000001","80.64300000000001","80.64300000000001","86.17100000000002","86.17100000000002","86.17100000000002","87.18199999999999","87.18199999999999","87.18199999999999","87.48600000000002","87.48600000000002","87.48600000000002","89.74899999999998","89.74899999999998","89.74899999999998"
"563","79.04199999999999","79.04199999999999","79.04199999999999","81.94300000000001","81.94300000000001","81.94300000000001","80.611","80.611","80.611","86.049","86.049","86.049","87.269","87.269","87.269","87.65300000000002","87.65300000000002","87.65300000000002","89.74899999999998","89.74899999999998","89.74899999999998"
"564","79.079","79.079","79.079","81.846","81.846","81.846","80.52800000000002","80.52800000000002","80.52800000000002","86.04800000000002","86.04800000000002","86.04800000000002","87.13800000000002","87.13800000000002","87.13800000000002","87.55699999999999","87.55699999999999","87.55699999999999","89.75","89.75","89.75"
"565","79.07800000000002","79.07800000000002","79.07800000000002","81.65000000000002","81.65000000000002","81.65000000000002","80.611","80.611","80.611","86.06100000000002","86.06100000000002","86.06100000000002","87.195","87.195","87.195","87.71699999999998","87.71699999999998","87.71699999999998","89.75","89.75","89.75"
"566","79.08","79.08","79.08","81.71699999999998","81.71699999999998","81.71699999999998","80.52300000000001","80.52300000000001","80.52300000000001","85.98300000000002","85.98300000000002","85.98300000000002","87.13699999999999","87.13699999999999","87.13699999999999","87.635","87.635","87.635","89.75","89.75","89.75"
"567","79.229","79.229","79.229","81.834","81.834","81.834","80.58","80.58","80.58","86.07199999999999","86.07199999999999","86.07199999999999","87.16800000000002","87.16800000000002","87.16800000000002","87.65800000000002","87.65800000000002","87.65800000000002","89.75100000000002","89.75100000000002","89.75100000000002"
"568","79.51300000000002","79.51300000000002","79.51300000000002","81.86800000000001","81.86800000000001","81.86800000000001","80.67699999999999","80.67699999999999","80.67699999999999","86.10300000000001","86.10300000000001","86.10300000000001","87.14100000000002","87.14100000000002","87.14100000000002","87.64199999999998","87.64199999999998","87.64199999999998","89.75100000000002","89.75100000000002","89.75100000000002"
"569","79.02","79.02","79.02","81.905","81.905","81.905","80.51000000000002","80.51000000000002","80.51000000000002","85.86600000000001","85.86600000000001","85.86600000000001","87.04300000000002","87.04300000000002","87.04300000000002","87.40399999999998","87.40399999999998","87.40399999999998","89.75199999999998","89.75199999999998","89.75199999999998"
"570","79.18000000000002","79.18000000000002","79.18000000000002","81.75","81.75","81.75","80.52800000000002","80.52800000000002","80.52800000000002","86.07300000000001","86.07300000000001","86.07300000000001","87.255","87.255","87.255","87.52100000000002","87.52100000000002","87.52100000000002","89.75199999999998","89.75199999999998","89.75199999999998"
"571","79.105","79.105","79.105","82.16600000000001","82.16600000000001","82.16600000000001","80.73199999999999","80.73199999999999","80.73199999999999","86.05899999999998","86.05899999999998","86.05899999999998","87.12","87.12","87.12","87.53699999999999","87.53699999999999","87.53699999999999","89.75300000000001","89.75300000000001","89.75300000000001"
"572","79.095","79.095","79.095","81.74800000000002","81.74800000000002","81.74800000000002","80.419","80.419","80.419","86.08600000000001","86.08600000000001","86.08600000000001","87.049","87.049","87.049","87.51100000000001","87.51100000000001","87.51100000000001","89.75300000000001","89.75300000000001","89.75300000000001"
"573","79.06","79.06","79.06","81.89","81.89","81.89","80.541","80.541","80.541","86.175","86.175","86.175","87.13899999999998","87.13899999999998","87.13899999999998","87.64","87.64","87.64","89.75300000000001","89.75300000000001","89.75300000000001"
"574","78.96300000000001","78.96300000000001","78.96300000000001","81.91800000000002","81.91800000000002","81.91800000000002","80.64","80.64","80.64","86.225","86.225","86.225","87.115","87.115","87.115","87.68699999999998","87.68699999999998","87.68699999999998","89.75399999999999","89.75399999999999","89.75399999999999"
"575","79.284","79.284","79.284","81.97300000000001","81.97300000000001","81.97300000000001","80.56300000000002","80.56300000000002","80.56300000000002","86.05300000000001","86.05300000000001","86.05300000000001","87.24699999999999","87.24699999999999","87.24699999999999","87.625","87.625","87.625","89.75399999999999","89.75399999999999","89.75399999999999"
"576","79.19800000000001","79.19800000000001","79.19800000000001","81.96199999999999","81.96199999999999","81.96199999999999","80.625","80.625","80.625","86.18","86.18","86.18","87.14899999999999","87.14899999999999","87.14899999999999","87.76399999999998","87.76399999999998","87.76399999999998","89.755","89.755","89.755"
"577","79.186","79.186","79.186","81.88199999999999","81.88199999999999","81.88199999999999","80.684","80.684","80.684","86.06","86.06","86.06","87.11699999999999","87.11699999999999","87.11699999999999","87.68","87.68","87.68","89.755","89.755","89.755"
"578","79.16","79.16","79.16","81.69699999999999","81.69699999999999","81.69699999999999","80.646","80.646","80.646","86.30800000000002","86.30800000000002","86.30800000000002","87.49600000000001","87.49600000000001","87.49600000000001","87.73600000000002","87.73600000000002","87.73600000000002","89.75600000000001","89.75600000000001","89.75600000000001"
"579","79.09999999999998","79.09999999999998","79.09999999999998","81.88800000000002","81.88800000000002","81.88800000000002","80.62","80.62","80.62","86.11100000000002","86.11100000000002","86.11100000000002","87.04600000000002","87.04600000000002","87.04600000000002","87.495","87.495","87.495","89.75699999999999","89.75699999999999","89.75699999999999"
"580","79.12300000000002","79.12300000000002","79.12300000000002","81.789","81.789","81.789","80.63199999999999","80.63199999999999","80.63199999999999","86.13899999999998","86.13899999999998","86.13899999999998","87.19600000000001","87.19600000000001","87.19600000000001","87.73699999999998","87.73699999999998","87.73699999999998","89.75699999999999","89.75699999999999","89.75699999999999"
"581","79.429","79.429","79.429","82.00300000000001","82.00300000000001","82.00300000000001","80.63199999999999","80.63199999999999","80.63199999999999","86.05300000000001","86.05300000000001","86.05300000000001","87.175","87.175","87.175","87.57800000000002","87.57800000000002","87.57800000000002","89.75800000000001","89.75800000000001","89.75800000000001"
"582","79.495","79.495","79.495","81.98800000000001","81.98800000000001","81.98800000000001","80.77500000000002","80.77500000000002","80.77500000000002","86.27600000000001","86.27600000000001","86.27600000000001","87.275","87.275","87.275","87.68199999999999","87.68199999999999","87.68199999999999","89.75800000000001","89.75800000000001","89.75800000000001"
"583","79.51000000000002","79.51000000000002","79.51000000000002","82.12699999999998","82.12699999999998","82.12699999999998","80.64199999999998","80.64199999999998","80.64199999999998","86.13699999999999","86.13699999999999","86.13699999999999","87.17899999999999","87.17899999999999","87.17899999999999","87.61800000000001","87.61800000000001","87.61800000000001","89.75899999999999","89.75899999999999","89.75899999999999"
"584","79.56300000000002","79.56300000000002","79.56300000000002","81.995","81.995","81.995","80.69800000000001","80.69800000000001","80.69800000000001","86.21300000000001","86.21300000000001","86.21300000000001","87.21100000000001","87.21100000000001","87.21100000000001","87.68100000000001","87.68100000000001","87.68100000000001","89.75899999999999","89.75899999999999","89.75899999999999"
"585","79.40300000000002","79.40300000000002","79.40300000000002","81.856","81.856","81.856","80.579","80.579","80.579","86.15699999999998","86.15699999999998","86.15699999999998","87.26800000000001","87.26800000000001","87.26800000000001","87.68100000000001","87.68100000000001","87.68100000000001","89.75899999999999","89.75899999999999","89.75899999999999"
"586","79.23999999999998","79.23999999999998","79.23999999999998","81.84","81.84","81.84","80.70800000000001","80.70800000000001","80.70800000000001","86.19199999999998","86.19199999999998","86.19199999999998","87.29100000000001","87.29100000000001","87.29100000000001","87.705","87.705","87.705","89.76","89.76","89.76"
"587","79.424","79.424","79.424","81.89","81.89","81.89","80.61","80.61","80.61","86.05600000000001","86.05600000000001","86.05600000000001","87.11399999999999","87.11399999999999","87.11399999999999","87.64600000000002","87.64600000000002","87.64600000000002","89.76","89.76","89.76"
"588","79.45","79.45","79.45","81.88699999999999","81.88699999999999","81.88699999999999","80.565","80.565","80.565","86.20399999999998","86.20399999999998","86.20399999999998","87.25399999999999","87.25399999999999","87.25399999999999","87.57699999999998","87.57699999999998","87.57699999999998","89.76100000000001","89.76100000000001","89.76100000000001"
"589","79.121","79.121","79.121","81.98699999999998","81.98699999999998","81.98699999999998","80.7","80.7","80.7","86.13100000000001","86.13100000000001","86.13100000000001","87.16300000000001","87.16300000000001","87.16300000000001","87.58899999999998","87.58899999999998","87.58899999999998","89.76100000000001","89.76100000000001","89.76100000000001"
"590","79.28800000000001","79.28800000000001","79.28800000000001","81.889","81.889","81.889","80.579","80.579","80.579","86.375","86.375","86.375","87.36300000000001","87.36300000000001","87.36300000000001","87.75800000000001","87.75800000000001","87.75800000000001","89.76199999999999","89.76199999999999","89.76199999999999"
"591","79.325","79.325","79.325","81.96300000000001","81.96300000000001","81.96300000000001","80.69699999999999","80.69699999999999","80.69699999999999","86.13","86.13","86.13","87.17","87.17","87.17","87.675","87.675","87.675","89.76199999999999","89.76199999999999","89.76199999999999"
"592","79.291","79.291","79.291","81.661","81.661","81.661","80.69","80.69","80.69","86.16800000000002","86.16800000000002","86.16800000000002","87.17800000000001","87.17800000000001","87.17800000000001","87.67300000000002","87.67300000000002","87.67300000000002","89.76300000000002","89.76300000000002","89.76300000000002"
"593","79.166","79.166","79.166","81.83199999999998","81.83199999999998","81.83199999999998","80.65699999999998","80.65699999999998","80.65699999999998","86.035","86.035","86.035","87.26399999999998","87.26399999999998","87.26399999999998","87.59","87.59","87.59","89.76300000000002","89.76300000000002","89.76300000000002"
"594","79.45300000000002","79.45300000000002","79.45300000000002","81.85699999999999","81.85699999999999","81.85699999999999","80.589","80.589","80.589","86.22699999999999","86.22699999999999","86.22699999999999","87.24399999999999","87.24399999999999","87.24399999999999","87.61899999999999","87.61899999999999","87.61899999999999","89.76399999999998","89.76399999999998","89.76399999999998"
"595","79.75","79.75","79.75","81.95600000000002","81.95600000000002","81.95600000000002","80.58499999999998","80.58499999999998","80.58499999999998","86.155","86.155","86.155","87.265","87.265","87.265","87.72100000000002","87.72100000000002","87.72100000000002","89.76399999999998","89.76399999999998","89.76399999999998"
"596","79.279","79.279","79.279","81.93","81.93","81.93","80.561","80.561","80.561","86.10800000000002","86.10800000000002","86.10800000000002","87.27300000000001","87.27300000000001","87.27300000000001","87.535","87.535","87.535","89.76399999999998","89.76399999999998","89.76399999999998"
"597","79.229","79.229","79.229","82.005","82.005","82.005","80.646","80.646","80.646","86.13800000000002","86.13800000000002","86.13800000000002","87.17699999999999","87.17699999999999","87.17699999999999","87.67300000000002","87.67300000000002","87.67300000000002","89.765","89.765","89.765"
"598","79.44800000000001","79.44800000000001","79.44800000000001","82.034","82.034","82.034","80.57300000000001","80.57300000000001","80.57300000000001","86.22399999999999","86.22399999999999","86.22399999999999","87.144","87.144","87.144","87.63399999999999","87.63399999999999","87.63399999999999","89.765","89.765","89.765"
"599","79.289","79.289","79.289","81.79800000000002","81.79800000000002","81.79800000000002","80.58800000000001","80.58800000000001","80.58800000000001","86.32399999999998","86.32399999999998","86.32399999999998","87.34800000000001","87.34800000000001","87.34800000000001","87.82699999999998","87.82699999999998","87.82699999999998","89.76600000000002","89.76600000000002","89.76600000000002"
"600","79.334","79.334","79.334","81.781","81.781","81.781","80.544","80.544","80.544","86.19300000000001","86.19300000000001","86.19300000000001","87.29100000000001","87.29100000000001","87.29100000000001","87.61600000000001","87.61600000000001","87.61600000000001","89.76600000000002","89.76600000000002","89.76600000000002"
"601","79.56300000000002","79.56300000000002","79.56300000000002","81.78","81.78","81.78","80.55","80.55","80.55","86.21100000000001","86.21100000000001","86.21100000000001","87.32100000000001","87.32100000000001","87.32100000000001","87.66699999999999","87.66699999999999","87.66699999999999","89.76699999999998","89.76699999999998","89.76699999999998"
"602","79.421","79.421","79.421","81.93100000000001","81.93100000000001","81.93100000000001","80.57199999999999","80.57199999999999","80.57199999999999","86.26399999999998","86.26399999999998","86.26399999999998","87.26699999999998","87.26699999999998","87.26699999999998","87.63","87.63","87.63","89.76699999999998","89.76699999999998","89.76699999999998"
"603","79.47499999999998","79.47499999999998","79.47499999999998","81.88","81.88","81.88","80.646","80.646","80.646","86.14199999999998","86.14199999999998","86.14199999999998","87.25","87.25","87.25","87.685","87.685","87.685","89.76800000000001","89.76800000000001","89.76800000000001"
"604","79.52500000000002","79.52500000000002","79.52500000000002","81.795","81.795","81.795","80.54000000000002","80.54000000000002","80.54000000000002","86.32699999999998","86.32699999999998","86.32699999999998","87.30800000000002","87.30800000000002","87.30800000000002","87.745","87.745","87.745","89.76800000000001","89.76800000000001","89.76800000000001"
"605","79.441","79.441","79.441","81.93199999999999","81.93199999999999","81.93199999999999","80.60199999999999","80.60199999999999","80.60199999999999","86.25100000000002","86.25100000000002","86.25100000000002","87.13699999999999","87.13699999999999","87.13699999999999","87.59199999999998","87.59199999999998","87.59199999999998","89.76800000000001","89.76800000000001","89.76800000000001"
"606","79.444","79.444","79.444","81.8","81.8","81.8","80.754","80.754","80.754","86.345","86.345","86.345","87.485","87.485","87.485","87.77100000000002","87.77100000000002","87.77100000000002","89.769","89.769","89.769"
"607","79.35800000000002","79.35800000000002","79.35800000000002","82.11699999999999","82.11699999999999","82.11699999999999","80.67199999999998","80.67199999999998","80.67199999999998","86.02399999999999","86.02399999999999","86.02399999999999","87.07","87.07","87.07","87.53699999999999","87.53699999999999","87.53699999999999","89.769","89.769","89.769"
"608","79.37300000000002","79.37300000000002","79.37300000000002","81.839","81.839","81.839","80.496","80.496","80.496","86.20800000000001","86.20800000000001","86.20800000000001","87.34600000000002","87.34600000000002","87.34600000000002","87.68100000000001","87.68100000000001","87.68100000000001","89.77","89.77","89.77"
"609","79.369","79.369","79.369","81.98199999999999","81.98199999999999","81.98199999999999","80.591","80.591","80.591","86.21","86.21","86.21","87.26","87.26","87.26","87.565","87.565","87.565","89.77","89.77","89.77"
"610","79.595","79.595","79.595","81.92100000000002","81.92100000000002","81.92100000000002","80.63300000000001","80.63300000000001","80.63300000000001","86.31399999999998","86.31399999999998","86.31399999999998","87.28199999999998","87.28199999999998","87.28199999999998","87.59600000000002","87.59600000000002","87.59600000000002","89.77100000000002","89.77100000000002","89.77100000000002"
